cleaned_time,detrended_flux,trend_time,trend_flux,raw_time,raw_flux
1517.9367421693778,1.0068925711527084,1517.9367421693778,0.9997299211105063,1517.9367421693778,1.0066206307252519
1517.9409089157864,1.0069076594727286,1517.9409089157864,0.9996037203660723,1517.9381310846927,1.0069082921127182
1517.9436867468805,1.0047005938824856,1517.9436867468805,0.9995658716831682,1517.9395200004722,1.0085688889824374
1517.94646457751,1.005554340430364,1517.94646457751,0.9994771397756219,1517.9409089157864,1.0065086424740337
1517.9506313239178,1.0067136307695081,1517.9506313239178,0.9993423663310265,1517.9422978311006,1.007941687312814
1517.953409155012,1.0064228261871322,1517.953409155012,0.9992557443376691,1517.9436867468805,1.0042644249047434
1517.954798070792,1.0069338189224315,1517.954798070792,0.9992156928139334,1517.94646457751,1.0050285760623021
1517.956186986107,1.0057611287723183,1517.956186986107,0.9991694861399266,1517.9478534932894,1.006502840673067
1517.9575759014213,1.0035289118223802,1517.9575759014213,0.999135311005507,1517.9492424086027,1.0064129802208848
1517.960353732515,1.0071171914795254,1517.960353732515,0.9990401226101961,1517.9506313239178,1.0060515819908995
1517.9659093942385,1.00656110678088,1517.9659093942385,0.9988821440517696,1517.9520202396986,1.007531580939829
1517.967298310018,1.0051445989558885,1517.967298310018,0.9988347188626124,1517.953409155012,1.0056737903000432
1517.9686872253315,1.0059367694598318,1517.9686872253315,0.9987890044290839,1517.954798070792,1.0061440734923572
1517.9700761406464,1.0068433804614292,1517.9700761406464,0.9987499137558334,1517.956186986107,1.0049258302149497
1517.9714650564272,1.007164122120761,1517.9714650564272,0.9987029315966097,1517.9575759014213,1.002661171416672
1517.9742428870552,1.0067020564231648,1517.9742428870552,0.9986357375461025,1517.9589648172007,1.0079420246268236
1517.9756318028356,1.0057702547328213,1517.9756318028356,0.998591617646629,1517.960353732515,1.0061504824585414
1517.9770207181498,1.0073008309218623,1517.9770207181498,0.9985585491382355,1517.9617426478292,1.006183809082699
1517.9797985492435,1.0053583066726457,1517.9797985492435,0.998471549768051,1517.963131563609,1.0079221231002518
1517.9811874645577,1.0033036457165518,1517.9811874645577,0.9984282235601691,1517.9645204789242,1.006169641894292
1517.9825763798722,1.0050202528413381,1517.9825763798722,0.9983850452257782,1517.9659093942385,1.0054359164604076
1517.9839652956528,1.0070731883223254,1517.9839652956528,0.9983392592872857,1517.967298310018,1.0039733229143781
1517.9895209573758,1.0059893901877388,1517.9895209573758,0.9982142198808724,1517.9686872253315,1.0047185844873943
1517.99090987269,1.0053344057758464,1517.99090987269,0.9981712382464726,1517.9700761406464,1.0055847394014843
1517.9936877037837,1.0064095393961687,1517.9936877037837,0.9980910971987191,1517.9714650564272,1.0058577613609299
1517.9950766190984,1.006010451193568,1517.9950766190984,0.9980648356236417,1517.9728539717407,1.0070980649745713
1517.9964655348786,1.0051279141402358,1517.9964655348786,0.9980232567562568,1517.9742428870552,1.0053286506053252
1517.997854450193,1.0067725999953767,1517.997854450193,0.9979831210613825,1517.9756318028356,1.0043537456545102
1517.9992433655073,1.0074848389971953,1517.9992433655073,0.9979392468964222,1517.9770207181498,1.005848856271074
1518.0006322808206,1.0071309447886876,1518.0006322808206,0.9979062873821158,1517.9784096334636,1.0091975748337034
1518.0020211966007,1.0046439466263342,1518.0020211966007,0.9978707342121164,1517.9797985492435,1.00382166653562
1518.0034101119156,1.006070100179761,1518.0034101119156,0.9978265553094418,1517.9811874645577,1.001726676684218
1518.0047990272299,1.0048056057687973,1518.0047990272299,0.9977845820826529,1517.9825763798722,1.0033971905858223
1518.0061879430093,1.004756381539793,1518.0061879430093,0.9977452382718462,1517.9839652956528,1.0054007008777957
1518.0075768583235,1.007228524937146,1518.0075768583235,0.997705659513389,1517.985354210967,1.0066401949378139
1518.0089657736387,1.00728750551632,1518.0089657736387,0.9976704802173324,1517.9867431262808,1.0066669102073817
1518.0103546894186,1.0063019251338492,1518.0103546894186,0.9976353651170664,1517.9881320420607,1.005938784186058
1518.0117436047324,1.0048221186257627,1518.0117436047324,0.9976075211324336,1517.9895209573758,1.0041929143346884
1518.0131325200466,1.0031266573987554,1518.0131325200466,0.997581875491673,1517.99090987269,1.0034958886650585
1518.0145214353613,1.0068256006785545,1518.0145214353613,0.9975515360306778,1517.9922987884693,1.0065926336624473
1518.0186881817701,1.002761917671865,1518.0186881817701,0.9974110227060394,1517.9936877037837,1.0044884014071795
1518.0200770975493,1.0046993975919047,1518.0200770975493,0.997364229167543,1517.9950766190984,1.004063655606174
1518.0228549281785,1.0048475131509453,1518.0228549281785,0.9973171841705012,1517.9964655348786,1.0031410343268614
1518.024243843493,1.0044693816308807,1518.024243843493,0.9973171841705012,1517.997854450193,1.004742061542469
1518.0256327592722,1.0055848587464944,1518.0256327592722,0.9972677174580915,1517.9992433655073,1.0054086614884243
1518.0270216745864,1.0018067058079085,1518.0270216745864,0.9972128668424362,1518.0006322808206,1.005022302021722
1518.0284105899016,1.0032103571470596,1518.0284105899016,0.997165907601279,1518.0020211966007,1.0025047926417783
1518.0297995056815,1.0045809333975548,1518.0297995056815,0.997124106756271,1518.0034101119156,1.003883462462196
1518.0311884209957,1.0041926720875711,1518.0311884209957,0.9970755777709731,1518.0047990272299,1.0025795414263263
1518.03257733631,1.0046044022312473,1518.03257733631,0.9970319802320255,1518.0061879430093,1.0024908953045788
1518.0339662516244,1.005340093033299,1518.0339662516244,0.9969881767254306,1518.0075768583235,1.0049175997531132
1518.0353551674045,1.0031199813651495,1518.0353551674045,0.9969542518707168,1518.0089657736387,1.0049410093453859
1518.0367440827188,1.0030249504940665,1518.0367440827188,0.9969209820802896,1518.0103546894186,1.0039223884989146
1518.038132998033,1.0062504693941345,1518.038132998033,0.9968864143240221,1518.0117436047324,1.002418102941287
1518.0395219133466,1.0026046161013324,1518.0395219133466,0.9968601154913983,1518.0131325200466,1.0007009722435434
1518.0409108291271,1.0036668460036637,1518.0409108291271,0.9968322894413485,1518.0145214353613,1.004360424471902
1518.0422997444423,1.0025014665315137,1518.0422997444423,0.9967901415966659,1518.017299266456,1.0055105977821537
1518.0436886597558,1.0051440035902397,1518.0436886597558,0.9967476862462653,1518.0186881817701,1.000165789835764
1518.0450775750694,1.0031716311627374,1518.0450775750694,0.99671637203991,1518.0200770975493,1.0020512402243449
1518.0464664908493,1.0030043350926263,1518.0464664908493,0.9966792228674678,1518.0214660128638,1.0063149567696679
1518.0478554061644,1.0040067266870727,1518.0478554061644,0.9966463589924324,1518.0228549281785,1.0021516923364315
1518.0492443214787,1.0011135597901646,1518.0492443214787,0.9966212599526928,1518.024243843493,1.0017745752735945
1518.050633236793,1.0045451454942942,1518.050633236793,0.9965824110405217,1518.0256327592722,1.0028373167925337
1518.0520221525728,1.004167550713446,1518.0520221525728,0.9965457932279363,1518.0270216745864,0.9990145371206816
1518.0534110678873,1.0022828762521876,1518.0534110678873,0.9965457932279363,1518.0284105899016,1.000367166299551
1518.0547999832017,1.0014877594563985,1518.0547999832017,0.996504317536993,1518.0297995056815,1.0016918658784177
1518.056188898516,1.000756820804378,1518.056188898516,0.9964778797773411,1518.0311884209957,1.0012559887150922
1518.0575778142959,1.0001915830356165,1518.0575778142959,0.9964778797773411,1518.03257733631,1.0016227165064306
1518.0589667296097,1.0041486536244706,1518.0589667296097,0.9964778797773411,1518.0339662516244,1.0023121863422435
1518.0603556449244,1.0040301516356231,1518.0603556449244,0.9964400080928824,1518.0353551674045,1.00006473055846
1518.0617445602395,1.0020068293232145,1518.0617445602395,0.9963977871117851,1518.0367440827188,0.9999366186975787
