cleaned_time,detrended_flux,trend_time,trend_flux,raw_time,raw_flux
1572.38433541801,0.9296521706647537,1572.38433541801,0.97088836882908,1572.38433541801,0.9025884795551162
1572.3857243109615,0.9157358067511449,1572.3857243109615,0.9707882577550908,1572.3857243109615,0.8889855683998964
1572.3871132039137,0.9461275852761676,1572.3871132039137,0.9707470608268117,1572.3871132039137,0.9184505725740083
1572.3885020968653,0.9264368904571433,1572.3885020968653,0.970632494711892,1572.3885020968653,0.8992297501775447
1572.3898909902825,0.96213106057344,1572.3898909902825,0.9703982058861488,1572.3898909902825,0.9336502550078037
1572.3912798832346,0.9356873686530535,1572.3912798832346,0.9705397343798472,1572.3912798832346,0.9081217702351126
1572.3926687761866,0.9652984670082395,1572.3926687761866,0.9704847203437561,1572.3926687761866,0.9368074128027478
1572.3940576691382,0.9289371587363503,1572.3940576691382,0.9705732066069965,1572.3940576691382,0.9016015168911321
1572.3954465620898,0.9491014310794691,1572.3954465620898,0.9706757757792709,1572.3954465620898,0.9212697679062799
1572.396835455508,0.9514130557153342,1572.396835455508,0.9707371390351781,1572.396835455508,0.9235719877458201
1572.39822434846,0.9538802471925681,1572.39822434846,0.9707970319451524,1572.39822434846,0.9260241128056534
1572.3996132414115,0.9262182014005855,1572.3996132414115,0.9707337196025917,1572.3996132414115,0.8991112398092128
1572.4010021343631,0.9641385318402426,1572.4010021343631,0.9706397231819855,1572.4010021343631,0.935831157654499
1572.4023910277808,0.9543108717491375,1572.4023910277808,0.9704722590345752,1572.4023910277808,0.9261322275276404
1572.403779920733,0.9440595743981576,1572.403779920733,0.9706746171602462,1572.403779920733,0.9163746659553965
1572.4051688136844,0.9646388569995092,1572.4051688136844,0.9706027021766367,1572.4051688136844,0.9362810812283059
1572.406557706636,0.9471342561247865,1572.406557706636,0.9706052184628552,1572.406557706636,0.9192934515796523
1572.4079465995885,0.9607213000661452,1572.4079465995885,0.9705553906486819,1572.4079465995885,0.9324332366902071
1572.4093354925399,0.9576471563957576,1572.4093354925399,0.9704717750676763,1572.4093354925399,0.9293695357559035
1572.4107243859569,0.9573706803339832,1572.4107243859569,0.9703968517605592,1572.4107243859569,0.9290294941639621
1572.4121132789094,0.9656527650329522,1572.4121132789094,0.9702852861660818,1572.4121132789094,0.9369586694570661
1572.4135021718614,0.9559196225807314,1572.4135021718614,0.9701818646995958,1572.4135021718614,0.9274158819383078
1572.414891064813,0.9614104732136364,1572.414891064813,0.9700180712530356,1572.414891064813,0.9325855329091598
1572.4162799577646,0.988324448200587,1572.4162799577646,0.9699807958391391,1572.4162799577646,0.9586557348128834
1572.4176688507166,0.9696567005877779,1572.4176688507166,0.9697690693119542,1572.4176688507166,0.9403430760811096
1572.4190577441348,0.9541969883558868,1572.4190577441348,0.9698629366892979,1572.4190577441348,0.9254402933069242
1572.4204466370863,0.9545009999617975,1572.4204466370863,0.9697290535900253,1572.4204466370863,0.9256073513436867
1572.4218355300384,0.9785546520937234,1572.4218355300384,0.9696578947723821,1572.4218355300384,0.9488632438689206
